,id,age,gender,nonblack,marijuana,cocaine,crack,heroin,pcp,otherdrug,nondrug,priorarr,priorfelarr,priordrugarr,priorfeldrugarr,priorcon,priorfelcon,priordrugcon,priorfeldrugcon,pwid,dist,laterarr,oob_preds,selected_drugs,arrest_conviction,pwid_dist,_orig_order,pair_group,pair_group_size
881,35,43,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0.7222222222222222,heroin,"In the past, they were arrested and convicted on a felony charge.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with distribution of heroin,34,8,100
882,8,36,male,not Black,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0.7241379310344828,cocaine,"In the past, they were arrested and convicted on a non-felony drug related charge.",charged with possession and intent to distribute cocaine. They also were charged with at least one non-drug related charge,7,8,100
883,378,46,male,Black,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.725,,They have no prior arrests.,"charged with possession and intent to distribute a drug other than marijuana, cocaine, crack, heroin, or PCP. This may include prescription drugs or ectasy",377,8,100
884,511,53,male,not Black,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0.7272727272727273,crack,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute crack. They also were charged with at least one non-drug related charge,510,8,100
885,739,38,male,not Black,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.7272727272727273,cocaine,"In the past, they were arrested on a felony charge, but they weren't convicted of it.",charged with distribution of cocaine,738,8,100
886,11,38,male,not Black,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0.7283950617283951,marijuana and cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute marijuana and cocaine,10,8,100
887,177,26,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.7285714285714285,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,176,8,100
888,532,22,male,Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.7285714285714285,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,531,8,100
889,610,52,male,not Black,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0.7285714285714285,crack and heroin,"In the past, they were arrested on a felony charge, but they weren't convicted of it.",charged with possession and intent to distribute crack and heroin,609,8,100
890,568,22,male,not Black,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0.7297297297297297,cocaine,"In the past, they were arrested and convicted on a non-felony drug related charge.",charged with distribution of cocaine,567,8,100
891,237,46,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.7297297297297297,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,236,8,100
892,573,32,male,not Black,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.7303370786516854,cocaine,"In the past, they were arrested on a felony charge, but they weren't convicted of it.",charged with distribution of cocaine,572,8,100
893,922,30,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.7361111111111112,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,921,8,100
894,151,49,male,not Black,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0.7361111111111112,heroin,"In the past, they were arrested and convicted of a crime, but it wasn't drug related or felony.In additon, they have been arrested for a non-felony drug charge in the past, but they weren't convicted of it.",charged with distribution of heroin,150,8,100
895,972,28,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.7391304347826086,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,971,8,100
896,354,24,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.7397260273972602,marijuana,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of marijuana,353,8,100
897,646,40,male,not Black,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0.7402597402597403,cocaine,"In the past, they were arrested and convicted on a felony charge.",charged with possession and intent to distribute cocaine,645,8,100
898,893,50,male,not Black,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0.7428571428571429,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin. They also were charged with at least one non-drug related charge,892,8,100
899,868,19,male,not Black,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7428571428571429,crack,They have no prior arrests.,charged with possession and intent to distribute crack,867,8,100
900,629,34,male,not Black,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7428571428571429,crack,They have no prior arrests.,charged with distribution of crack,628,9,103
901,463,37,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.7464788732394366,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,462,9,103
902,851,25,male,not Black,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0.7466666666666667,cocaine,"In the past, they were arrested on a felony drug charge, but they weren't convicted of it.",charged with distribution of cocaine,850,9,103
903,116,65,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0.7466666666666667,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute cocaine,115,9,103
904,597,36,male,not Black,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0.7466666666666667,crack,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute crack,596,9,103
905,757,21,female,not Black,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7469879518072289,cocaine,They have no prior arrests.,charged with possession and intent to distribute cocaine,756,9,103
906,40,52,male,not Black,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0.75,crack,"In the past, they were arrested on a felony drug charge, but they weren't convicted of it.",charged with distribution of crack,39,9,103
907,858,40,male,Black,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.75,cocaine and heroin,They have no prior arrests.,charged with possession and intent to distribute cocaine and heroin,857,9,103
908,685,47,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.75,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute cocaine,684,9,103
909,44,37,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.75,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,43,9,103
910,42,29,male,not Black,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0.7538461538461538,cocaine,"In the past, they were arrested and convicted on two separate charges, one of which was a felony and one of which was drug related.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it. ",charged with possession and intent to distribute cocaine. They also were charged with at least one non-drug related charge,41,9,103
911,794,32,male,Black,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7540983606557377,cocaine,They have no prior arrests.,charged with distribution of cocaine,793,9,103
912,535,53,male,not Black,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0.7564102564102564,crack,"In the past, they were arrested and convicted on a non-felony drug related charge.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with distribution of crack,534,9,103
913,21,57,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0.7567567567567568,heroin,"In the past, they were arrested and convicted on a non-felony drug related charge.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with distribution of heroin,20,9,103
914,889,21,male,not Black,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.76,crack,"In the past, they were arrested, but it wasn't a drug related or felony arrest, and they weren't convicted.",charged with distribution of crack,888,9,103
915,930,32,male,not Black,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0.7619047619047619,cocaine,"In the past, they were arrested and convicted on a felony charge.",charged with possession and intent to distribute cocaine,929,9,103
916,369,55,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0.7619047619047619,heroin,"In the past, they were arrested and convicted on a non-felony drug related charge.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with distribution of heroin,368,9,103
917,347,30,male,not Black,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0.7625,cocaine,"In the past, they were arrested on a felony charge, but they weren't convicted of it.",charged with possession and intent to distribute cocaine,346,9,103
918,84,34,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.7631578947368421,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,83,9,103
919,400,48,male,not Black,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.7638888888888888,heroin,"In the past, they were arrested on a non-felony drug related charge, but they weren't convicted of it.",charged with distribution of heroin,399,9,103
920,572,54,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0.7638888888888888,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute heroin,571,9,103
921,700,39,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0.7638888888888888,cocaine,"In the past, they were arrested and convicted on a felony charge.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with distribution of cocaine,699,9,103
922,61,36,male,Black,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7647058823529411,heroin,They have no prior arrests.,charged with possession and intent to distribute heroin,60,9,103
923,657,44,male,not Black,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0.7654320987654321,cocaine and crack,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute cocaine and crack,656,9,103
924,161,32,male,not Black,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.7654320987654321,cocaine,"In the past, they were arrested on a non-felony drug related charge, but they weren't convicted of it.",charged with distribution of cocaine,160,9,103
925,364,31,male,not Black,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0.7654320987654321,crack,"In the past, they were arrested and convicted of a crime, but it wasn't drug related or felony.In additon, they have been arrested for a non-felony drug charge in the past, but they weren't convicted of it.",charged with possession and intent to distribute crack,363,9,103
926,300,28,male,not Black,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.765625,cocaine,"In the past, they were arrested, but it wasn't a drug related or felony arrest, and they weren't convicted.",charged with distribution of cocaine,299,9,103
927,829,36,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.7662337662337663,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,828,9,103
928,530,51,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0.7702702702702703,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute heroin,529,9,103
929,650,33,female,not Black,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7710843373493976,marijuana,They have no prior arrests.,charged with possession and intent to distribute marijuana,649,9,103
930,79,48,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.7714285714285715,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute heroin,78,9,103
931,918,47,male,not Black,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0.7733333333333333,heroin,"In the past, they were arrested and convicted on a felony charge.In additon, they have been arrested for a non-felony drug charge in the past, but they weren't convicted of it.",charged with distribution of heroin,917,9,103
932,148,52,female,not Black,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0.775,heroin,"In the past, they were arrested and convicted on a felony charge.",charged with possession and intent to distribute heroin,147,9,103
933,915,31,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0.7763157894736842,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute cocaine,914,9,103
934,159,27,male,not Black,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0.7777777777777778,crack,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute crack,158,9,103
935,329,38,male,not Black,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0.7792207792207793,,"In the past, they were arrested and convicted on a felony drug charge.","charged with distribution of a drug other than marijuana, cocaine, crack, heroin, or PCP. This may include prescription drugs or ectasy",328,9,103
936,773,45,female,not Black,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0.7796610169491526,,"In the past, they were arrested and convicted on a felony drug charge.","charged with possession and intent to distribute a drug other than marijuana, cocaine, crack, heroin, or PCP. This may include prescription drugs or ectasy",772,9,103
937,365,52,female,not Black,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7808219178082192,cocaine,They have no prior arrests.,charged with possession and intent to distribute cocaine,364,9,103
938,169,50,male,not Black,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.782051282051282,heroin,They have no prior arrests.,charged with distribution of heroin. They also were charged with at least one non-drug related charge,168,9,103
939,617,24,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.7857142857142857,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,616,9,103
940,612,34,male,Black,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0.7866666666666666,cocaine,"In the past, they were arrested and convicted on a felony charge.",charged with distribution of cocaine,611,9,103
941,824,33,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0.7868852459016393,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute cocaine,823,9,103
942,767,52,female,Black,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0.7894736842105263,cocaine,"In the past, they were arrested and convicted of a crime, but it wasn't drug related or felony.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with distribution of cocaine,766,9,103
943,130,23,male,not Black,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.7894736842105263,crack,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute crack,129,9,103
